S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
69.0,129.0,114.0,0.0,84.0,93.0,135.0,69.0,153.0,96.0,102.0,105.0,72.0,108.0,153.0,60.0,87.0,39.0,94.92857142857143,1273.6377551020405,86.0,99.66666666666667,109.0,62.0
75.0,126.0,114.6,0.0,82.2,87.9,132.7,68.4,150.0,89.7,100.8,102.9,73.8,108.0,147.0,60.9,88.5,43.2,93.71428571428572,1279.5908163265303,86.7,98.04444444444445,105.5,64.2
81.0,123.0,115.2,0.0,80.4,82.8,130.4,67.8,147.0,83.4,99.6,100.8,75.6,108.0,141.0,61.8,90.0,47.4,92.5,1285.5438775510202,87.4,96.42222222222223,102.0,66.4
87.0,120.0,115.8,0.0,78.6,77.7,128.1,67.2,144.0,77.1,98.4,98.7,77.4,108.0,135.0,62.7,91.5,51.6,91.28571428571429,1291.49693877551,88.1,94.8,98.5,68.6
93.0,117.0,116.4,0.0,76.8,72.6,125.8,66.6,141.0,70.8,97.2,96.6,79.2,108.0,129.0,63.6,93.0,55.8,90.07142857142857,1297.4499999999998,88.8,93.17777777777778,95.0,70.8
99.0,114.0,117.0,0.0,75.0,67.5,123.5,66.0,138.0,64.5,96.0,94.5,81.0,108.0,123.0,64.5,94.5,60.0,88.85714285714286,1303.4030612244896,89.5,91.55555555555556,91.5,73.0
105.0,111.0,117.6,0.0,73.2,62.400000000000006,121.2,65.4,135.0,58.2,94.8,92.4,82.8,108.0,117.0,65.4,96.0,64.2,87.64285714285715,1309.3561224489795,90.2,89.93333333333334,88.0,75.2
111.0,108.0,118.2,0.0,71.4,57.300000000000004,118.9,64.8,132.0,51.9,93.6,90.3,84.6,108.0,111.0,66.3,97.5,68.4,86.42857142857143,1315.3091836734693,90.9,88.31111111111112,84.5,77.4
117.0,105.0,118.8,0.0,69.6,52.2,116.6,64.2,129.0,45.6,92.4,88.2,86.4,108.0,105.0,67.2,99.0,72.6,85.21428571428572,1321.2622448979591,91.6,86.68888888888888,81.0,79.6
123.0,102.0,119.4,0.0,67.8,47.1,114.3,63.6,126.0,39.300000000000004,91.2,86.1,88.2,108.0,99.0,68.1,100.5,76.80000000000001,84.0,1327.215306122449,92.3,85.06666666666666,77.5,81.8
