S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
69,90,171,78,96,57,117,255,622,84,90,100,142,90,297,105,180,87,147.21428571428572,19732.882653061224,84.0,103.5,187.5,238.5,87.0
108,93,102,111,54,66,153,255,630,84,55,123,63,72,258,39,171,123,140.64285714285714,20934.37244897959,86.0,78.75,179.375,214.5,123.0
99,72,105,111,54,72,153,162,630,79,69,123,54,72,237,39,159,120,132.5,20101.964285714286,83.0,75.75,167.75,198.0,120.0
120,51,174,126,54,96,117,120,570,48,144,123,18,132,162,27,162,90,135.21428571428572,16302.16836734694,91.0,93.75,159.0,162.0,90.0
108,114,204,117,120,138,117,120,618,48,141,156,102,90,219,57,207,90,156.64285714285714,17494.94387755102,94.0,144.0,174.0,213.0,90.0
57,87,165,51,111,150,180,109,618,70,105,189,102,90,219,69,165,66,148.85714285714286,18685.836734693876,59.0,128.25,182.875,192.0,66.0
132,60,135,60,63,96,171,78,582,102,105,192,96,103,147,48,174,48,141.07142857142858,16398.92346938775,80.0,88.5,178.625,160.5,48.0
7746,111,153,63,1221,63,117,78,675,102,82,195,54,171,204,105,213,39,773.6428571428571,3837029.086734694,2638.0,387.0,184.25,208.5,39.0
4581,102,105,54,132,51,117,85,675,102,30,123,63,171,249,72,150,117,456.5,1332044.3928571427,1569.0,97.5,170.75,199.5,117.0
492,93,66,141,102,60,1246,27,682,90,48,51,120,117,165,63,129,168,238.21428571428572,110998.02551020408,232.0,80.25,297.625,147.0,168.0
72,69,102,81,2499,48,2130,27,570,90,57,90,129,81,216,72,219,153,431.7857142857143,612089.3112244898,75.0,679.5,396.75,217.5,153.0
60,117,144,108,7179,36,2160,90,570,54,18,129,129,81,165,66,228,129,776.7857142857143,3441654.5969387763,78.0,1869.0,403.875,196.5,129.0
132,117,144,90,7425,69,1965,315,696,120,18,93,105,90,72,57,237,108,812.7857142857143,3602429.3112244904,93.0,1938.75,425.25,154.5,108.0
99,60,132,150,405,69,3321,315,846,120,61,57,111,126,141,66,249,66,419.42857142857144,689483.9591836734,105.0,166.5,619.625,195.0,66.0
99,126,186,123,165,72,3321,736,846,105,81,42,159,126,285,120,180,66,441.92857142857144,694325.637755102,114.0,137.25,677.0,232.5,66.0
114,96,105,75,93,171,2580,1911,906,57,78,27,102,132,258,114,246,78,460.5,591068.25,101.0,116.25,724.125,252.0,78.0
210,81,72,57,57,126,927,1911,774,57,123,132,81,120,138,138,216,69,337.7142857142857,260613.91836734687,135.0,84.0,515.625,177.0,69.0
186,114,81,93,96,57,501,1257,774,78,84,237,81,120,111,108,147,81,268.5,113312.25,129.0,87.0,391.5,129.0,81.0
141,117,72,90,75,69,285,474,778,27,84,147,99,100,189,72,183,84,182.71428571428572,39302.632653061235,101.0,83.25,249.25,186.0,84.0
120,93,90,48,66,51,135,474,912,27,87,57,72,81,141,81,189,117,165.21428571428572,54014.739795918365,83.0,75.0,230.625,165.0,117.0
90,72,105,18,36,60,135,351,912,72,114,88,108,81,111,48,273,60,160.14285714285714,49129.12244897959,52.0,68.25,232.625,192.0,60.0
114,114,114,54,93,51,121,267,759,150,81,120,147,117,168,45,243,60,164.42857142857142,29672.102040816324,71.0,93.0,220.25,205.5,60.0
120,63,174,27,75,147,90,267,795,150,102,106,132,174,114,66,90,90,173.0,32918.28571428571,71.0,114.75,227.0,102.0,90.0
87,66,195,57,75,114,63,223,795,103,84,93,132,174,135,114,99,60,161.5,33314.67857142857,86.0,112.5,208.375,117.0,60.0
123,132,120,72,114,48,45,369,694,90,84,114,132,174,117,39,147,39,165.07142857142858,27259.35204081632,78.0,103.5,212.75,132.0,39.0
165,123,72,48,123,51,54,369,771,90,73,135,72,117,228,63,135,132,161.64285714285714,34701.37244897959,92.0,92.25,210.125,181.5,132.0
111,123,93,69,93,114,54,454,771,63,129,135,81,117,261,60,219,168,171.92857142857142,36516.49489795918,80.0,105.75,225.5,240.0,168.0
90,180,114,114,144,84,130,432,736,123,138,135,156,103,219,99,174,111,191.35714285714286,29585.801020408166,101.0,130.5,244.125,196.5,111.0
99,150,183,96,159,123,117,432,738,123,75,153,162,63,186,99,183,78,190.92857142857142,30314.066326530607,98.0,153.75,232.875,184.5,78.0
123,183,105,72,165,90,99,463,738,106,72,171,162,63,204,69,297,57,186.57142857142858,32679.673469387755,88.0,135.75,234.25,250.5,57.0
132,183,45,48,132,105,90,465,720,81,72,126,132,67,210,42,216,78,171.28571428571428,33229.0612244898,74.0,116.25,219.125,213.0,78.0
69,60,81,87,84,51,117,465,702,81,91,81,102,27,180,126,180,111,149.85714285714286,33785.836734693876,94.0,69.0,208.25,180.0,111.0
72,78,114,69,84,39,117,513,702,61,57,66,81,27,114,60,228,183,148.57142857142858,36917.95918367346,67.0,78.75,203.0,171.0,183.0
30,114,123,174,66,66,136,591,654,51,27,51,81,63,138,27,195,108,159.07142857142858,37551.06632653061,77.0,92.25,206.75,166.5,108.0
30,63,132,48,144,57,108,591,654,51,60,121,72,156,204,54,249,90,163.35714285714286,36714.80102040816,44.0,99.0,226.625,226.5,90.0
60,63,114,51,111,51,117,618,654,73,102,192,72,156,216,45,192,102,173.85714285714286,37168.97959183672,52.0,84.75,248.0,204.0,102.0
